,bathrooms,bedrooms,latitude,longitude,price,num_photos,num_features,num_description_words,created_year,created_month,created_day,manager_id
40152,1.0,2,40.7066,-74.018,3095,6,14,156,2016,6,27,fbf30c3ecfd67deb4a5a772343823429
40158,1.0,1,40.769800000000004,-73.9542,2400,4,1,74,2016,6,2,0176ff9c2592a72403fca7904a582345
40159,1.0,0,40.7833,-73.9511,1995,12,2,9,2016,6,7,60fd659c992c607b2560700e0e9eb052
40161,1.0,1,40.7444,-73.9841,6000,12,6,214,2016,6,1,bf37ac706c5541485c8be4c2df003e76
40165,1.0,3,40.7951,-73.9676,4500,5,9,101,2016,6,25,92ef9986d12ec39a35fcb572772e948a
40167,1.0,4,40.7759,-73.9567,4695,10,2,87,2016,6,1,ce9605e5f21262b82deb0c5ef10dcf45
40168,1.0,2,40.8289,-73.9482,2200,4,3,137,2016,6,27,1b431b2ef64b0b5ca12dfdf471770e93
40172,1.0,0,40.7141,-74.0096,3960,3,2,94,2016,6,9,d647e87c11d60b7aab9bffadf3df5116
40173,1.0,2,40.7434,-73.9743,3300,8,13,169,2016,6,28,27955c11c6404c647b9846af9e5941fb
40175,1.0,1,40.791,-73.9751,3100,6,6,105,2016,6,7,ef1b0ffe2b77c0040520f7e5560d08a5
40177,1.0,1,40.7426,-73.9808,3595,12,5,9,2016,6,12,8f5a9c893f6d602f4953fcc0b8e6e9b4
40178,1.0,0,40.7633,-73.9849,2900,7,3,50,2016,6,1,b209e2c4384a64cc307c26759ee0c651
40181,1.0,1,40.7147,-73.9904,4495,12,3,1,2016,6,21,14f3673a38c116a89abde0ca3c31321a
40183,1.0,2,40.7522,-73.9702,3400,5,6,71,2016,6,1,797f306f24780e1a24e4f063d46a2d8d
40184,1.0,0,40.7465,-73.9803,2400,4,6,116,2016,6,1,85bfafd79f2d29fc29d09c92b2ce99db
40185,1.0,0,40.8198,-73.9578,1695,1,1,183,2016,6,22,e6472c7237327dd3903b3d6f6a94515a
40187,1.0,1,40.778,-73.9563,2700,4,8,70,2016,6,17,d399821d8583b8421a55370c6eb15f6f
40188,1.0,1,40.7612,-73.9624,2599,3,1,69,2016,6,29,c0999793234144881eeec9cecb1c4b8f
4019,1.0,1,40.7671,-73.9529,2700,6,7,42,2016,6,7,d0f2082e8b795095061785ef5e8ac9e7
40194,2.0,2,40.7448,-73.9919,7495,8,9,95,2016,6,24,a83d50b2dfaea97d7feca48d195432d6
40198,1.0,0,40.7137,-73.9905,2550,4,5,139,2016,6,21,338c2724a524a39f2cbcea5cdb4a615c
40204,2.0,4,40.8503,-73.9368,4182,10,12,108,2016,6,22,55d3814ce306d0646457e5f8b3354ac3
40205,1.0,1,40.7606,-73.9403,1800,5,1,89,2016,6,25,dc9897d1446cd1c6cbfe61181b1abbbd
40206,1.0,1,40.7283,-73.9857,2395,6,1,9,2016,6,8,c80aad40b6abd065b4aefee40a2154f6
40207,1.0,0,40.7753,-73.954,2500,6,8,99,2016,6,16,cb87dadbca78fad02b388dc9e8f25a5b
40208,1.0,1,40.7612,-73.9978,3625,6,9,95,2016,6,5,48da4647746078e946b008a561123653
4021,1.0,1,40.723,-73.9829,2895,4,4,100,2016,6,6,4c4362be5604f9054c2d6d4f82f9d24e
40213,1.0,2,40.6685,-73.9738,2995,0,4,1,2016,6,4,62826f3ae01f2ddc93b9cd28c659ab2b
40214,1.0,2,40.7572,-73.9649,3400,5,1,113,2016,6,16,612a00076aefe8c98d1df4835640c74b
40216,1.0,1,40.6826,-73.9793,2650,3,3,272,2016,6,22,0bb34f92c71e35692f53e6332301ed9a
40217,1.0,0,40.7382,-73.9965,3895,13,3,143,2016,6,20,5599e962719af3ccc2976855c2d5893c
40218,1.0,0,40.7943,-73.9675,2500,1,3,33,2016,6,10,e6472c7237327dd3903b3d6f6a94515a
40219,1.5,2,40.7451,-73.9853,2500,5,3,114,2016,6,3,49fca5f045bd015986d37db8acfd790d
40220,1.0,2,40.7902,-73.9678,3250,4,6,167,2016,6,23,937c3e5706237a9f69dbd230335400ab
40229,1.0,1,40.763,-73.9577,1995,4,1,21,2016,6,23,e6ecf676c4359ad2903283834f1fd301
40230,1.0,0,40.7629,-73.9774,2300,0,4,1,2016,6,4,d1737922fe92ccb0dc37ba85589e6415
40231,1.5,3,40.7859,-73.9755,4600,2,7,62,2016,6,26,92ef9986d12ec39a35fcb572772e948a
40233,1.0,2,40.7753,-73.954,5200,1,3,185,2016,6,13,e6472c7237327dd3903b3d6f6a94515a
40239,2.0,3,40.7768,-73.9816,8375,8,7,131,2016,6,17,cc8422bb1274c6ca750b3382dcbef86b
4024,2.0,3,40.7634,-73.9596,5500,5,6,126,2016,6,15,c9c33695ee2a2f818e9f1d8f7d1c4b39
40245,1.0,1,40.774,-73.9501,2500,4,6,58,2016,6,27,e6472c7237327dd3903b3d6f6a94515a
40246,1.0,0,40.7448,-73.9823,2150,1,0,9,2016,6,29,5239c98c3c2228c0369842750684054d
40247,2.0,4,40.776,-73.9519,7400,7,6,65,2016,6,21,82093ba2b011a4d13ecd9a3e8dcf9307
4025,1.0,0,40.7896,-73.9774,2350,12,0,76,2016,6,16,4bdc3d8c1aaa90d997ce2cb77680679b
40250,2.0,2,40.7826,-73.9469,3790,5,8,62,2016,6,26,93ca21ce72df10a52c69893b7243c89b
40251,1.0,1,40.7783,-73.9837,3320,7,5,85,2016,6,8,6e5c10246156ae5bdcd9b487ca99d96a
40252,1.0,1,40.7897,-73.9734,4073,0,4,96,2016,6,10,0b4b6ef4c92dba7bfb7e85bb58e623db
40253,1.0,2,40.7177,-73.9573,2500,4,1,46,2016,6,6,699c325b818541f314b691b76f3238d7
40256,1.0,1,40.7471,-73.9416,2767,13,9,181,2016,6,7,fa941827e1bb92613bece9a0a4494eee
40257,1.0,0,40.7611,-73.963,1900,4,1,134,2016,6,21,3793e58c60343a3fd6846ca2d2ef3c7f
40258,1.0,2,40.7488,-73.9762,2900,0,3,35,2016,6,15,e8be88fd4ed2b9a12dca618d5e850ae9
40259,3.0,4,40.7727,-73.956,9000,9,11,141,2016,6,28,964dc31a872efa33fee9af11f62e843c
4026,1.0,0,40.7678,-73.9616,2950,8,12,176,2016,6,8,e6472c7237327dd3903b3d6f6a94515a
40266,1.0,1,40.6551,-73.9616,2851,2,2,105,2016,6,13,fb3ae4901ee8f66eed9ab6c43465a8a9
40267,1.0,0,40.7565,-73.969,2350,6,1,95,2016,6,6,044573b60ce5da02f510e49f086707ec
40268,2.0,2,40.7246,-73.9916,7910,13,4,31,2016,6,17,adc78551023267957c70b48c5c52ed75
4027,1.0,1,40.7551,-73.9928,3695,8,12,99,2016,6,6,6b1ee996b1c87cd54c6cd92acbef9aac
40274,1.0,0,40.7465,-73.9737,1850,4,2,4,2016,6,16,624c1fbd75e5f99e6a7164cce1b1b8a4
40275,2.0,2,40.7638,-73.994,4200,6,7,24,2016,6,21,6258f603d2df9463fd6de58f75f20cbb
40276,1.0,0,40.7261,-73.987,3895,7,7,120,2016,6,3,759291402ec026af1f68fa5115224afb
40279,1.0,0,40.7401,-74.0074,2700,2,2,45,2016,6,20,9d4e9396e7e256947ac6242aee963d88
40283,1.0,2,40.7584,-73.9648,3000,4,5,114,2016,6,24,85bfafd79f2d29fc29d09c92b2ce99db
40284,3.0,3,40.7928,-73.9748,10000,7,13,148,2016,6,29,aa9e353a6b43b125cbc89cb751090a9e
40285,1.0,2,40.707300000000004,-74.0046,2900,3,7,99,2016,6,14,9ebb4938732754c8d5f32822ff0219da
40286,1.0,3,40.6537,-74.0047,2850,7,0,61,2016,6,29,95649b84782a6420d5672b630e439fba
40287,3.0,4,40.7804,-73.9843,11995,5,3,80,2016,6,8,964dc31a872efa33fee9af11f62e843c
4029,2.0,3,40.736,-73.9776,7123,8,2,63,2016,6,1,381040570cc863b743a9fce1a6ae9724
4030,1.0,3,40.658500000000004,-73.9159,1995,6,2,45,2016,6,17,9ba3641676cc717a8b65d59dac8545fb
40307,1.0,0,40.6927,-73.986,2290,10,4,104,2016,6,12,cb91d4992adf2a996e1454fb39434fb8
40309,1.0,1,40.7339,-74.0047,3850,0,4,1,2016,6,3,d1737922fe92ccb0dc37ba85589e6415
4031,1.0,0,40.7478,-74.0008,2595,6,1,31,2016,6,28,8c3139627824fd664f812b9cba5870b9
40313,1.0,0,40.7604,-73.9617,2400,2,1,9,2016,6,17,5239c98c3c2228c0369842750684054d
40319,2.0,4,40.753,-73.9695,6395,8,13,104,2016,6,16,38b9b12248c3606e54559a4c8e4f50d6
40324,2.0,2,40.7825,-73.9803,10500,10,7,52,2016,6,28,7bba7f54c0f2e6e590259e8e53d78ca4
40325,1.0,2,40.8031,-73.9539,3000,5,1,91,2016,6,1,e6472c7237327dd3903b3d6f6a94515a
40326,1.0,1,40.6843,-73.9859,3388,16,6,93,2016,6,29,f5ae87e1b2efe95253471093f06fa8ae
40329,1.0,2,40.7267,-73.9844,3400,5,4,50,2016,6,4,97737aae985e3fe83edebbdb53bd7bc5
4033,1.0,1,40.7278,-73.9809,2790,5,3,85,2016,6,2,f854a175bb0ded36cee7f7c3ce930074
40334,1.0,3,40.77,-73.9526,3600,5,6,107,2016,6,22,cb87dadbca78fad02b388dc9e8f25a5b
40335,1.0,1,40.7583,-73.9642,3495,5,10,89,2016,6,20,4f9b376a972b863bbfbdcdc8d717fa4e
40336,1.0,1,40.7815,-73.9471,2100,4,1,88,2016,6,8,18464b5400971c49bfd12a59c5477174
40341,1.0,3,40.7843,-73.9765,4495,3,3,49,2016,6,29,29615d444c968e27d56581c1f94cf82d
40342,2.0,3,40.7926,-73.968,4800,9,9,141,2016,6,2,ab8c9250b384ccd4867aac5498d9a78f
40343,1.0,1,40.7512,-74.0026,3820,0,7,1,2016,6,29,b7de4cb395920136663132057fa89d84
40344,0.0,1,40.7145,-73.9383,2395,0,1,9,2016,6,8,2febad7616742e0bad1ba44f5ac5199f
40347,1.0,2,40.7933,-73.9675,4245,5,7,72,2016,6,24,9cbfa7a31ae9dfba70b4383636d99788
40349,1.0,1,40.761,-73.999,4190,11,3,81,2016,6,18,9e1fcda69b697b0dbac0fdc8eec33af2
4035,2.0,4,40.7481,-73.9748,6500,5,8,109,2016,6,16,38d72c692c25ba828c02963a9b17fc72
40352,1.0,3,40.7298,-73.9871,4800,10,5,44,2016,6,23,b89e62bf8cdc98e9fb8b97d9bc627197
40355,1.0,0,40.7383,-74.0019,2750,16,2,9,2016,6,12,e7023646cc4116c721919836cf77a298
4036,1.0,2,40.7318,-73.9822,3447,9,8,131,2016,6,23,937c3e5706237a9f69dbd230335400ab
40362,1.0,1,40.7301,-74.0003,2690,3,5,172,2016,6,10,3793e58c60343a3fd6846ca2d2ef3c7f
40363,1.0,0,40.7786,-73.976,2690,6,3,19,2016,6,23,546f784b992d2ba84024f41d342cafd7
40368,3.0,3,40.7144,-74.0087,19950,8,7,197,2016,6,16,9d69882896ed6068f0eb401ec4fc2b13
40373,1.0,1,40.7671,-73.9529,2700,3,3,35,2016,6,12,9e0ae69813e8960d44855ef4585bb607
40375,1.0,0,40.7479,-73.9739,2550,0,2,9,2016,6,12,e6472c7237327dd3903b3d6f6a94515a
40376,1.0,1,40.7247,-73.9935,4395,4,4,131,2016,6,10,347493d0dc3a07bff9f50bdfe70a3c0f
40379,1.0,2,40.7313,-74.0019,2975,3,1,47,2016,6,28,e9b44e6f8e12e6b241e01645278ce2a4
40382,1.0,2,40.7486,-73.9903,3600,3,5,199,2016,6,29,612a00076aefe8c98d1df4835640c74b
40384,1.0,1,40.7548,-73.9944,3163,5,13,122,2016,6,6,9dabdb9265d1817435c38f5488d90141
40387,1.0,3,40.7088,-74.0059,3195,6,6,112,2016,6,29,aed7370fbf4d746ef66259185c065cb2
40388,1.0,1,40.7773,-73.9619,4800,0,5,1,2016,6,9,b7de4cb395920136663132057fa89d84
40390,1.0,2,40.8002,-73.9539,3000,8,8,141,2016,6,10,09cfe06945cd849badee1063e942f28e
40391,1.0,1,40.753,-73.9695,3595,3,4,103,2016,6,26,93ca21ce72df10a52c69893b7243c89b
40392,1.0,3,40.707300000000004,-74.0046,3860,7,13,135,2016,6,8,92aa3b535f48ec05903a3b7fcdafd411
40393,1.0,1,40.7521,-74.0045,3965,1,5,20,2016,6,11,b209e2c4384a64cc307c26759ee0c651
40394,1.0,2,40.7612,-73.9624,2599,3,2,85,2016,6,28,25297224cfcfc41e9922189511a74fed
40397,1.0,3,40.7413,-73.9779,3980,5,9,137,2016,6,2,30a7951cfc21240e8c46b2d079d292e5
40399,1.0,1,40.8456,-73.9361,1700,6,6,63,2016,6,8,a030e0a821db470bcb795764a7857505
40401,1.0,2,40.7829,-73.9731,8500,1,4,9,2016,6,1,ab5f0737dff3c3fb27c740ee9185858a
40403,1.0,0,40.7824,-73.9805,3995,14,2,9,2016,6,12,8f5a9c893f6d602f4953fcc0b8e6e9b4
40404,2.0,3,40.7928,-73.9659,6000,6,5,38,2016,6,3,e6472c7237327dd3903b3d6f6a94515a
40407,1.0,1,40.7743,-73.9789,4100,3,4,145,2016,6,11,06ba79af09fa392b303d82c65318e94a
40408,1.0,1,40.6957,-73.9968,3500,4,7,152,2016,6,29,979ae4a96fa9476dfc446966faf36210
4041,1.0,0,40.7917,-73.9403,1450,0,3,32,2016,6,5,c0fcf6251a4d39c3e1ab21aee7859db1
40410,2.0,3,40.7905,-73.9688,5700,8,12,272,2016,6,29,f4b4b51f4efecec912844708134ac007
40412,1.0,1,40.7636,-73.9938,2195,4,1,49,2016,6,21,c3d876f112646134464b3b5635c15549
40414,1.0,3,40.7062,-74.0099,3750,6,8,123,2016,6,4,2aa9bfa5f67ed9997ea341dee8a3a271
40416,1.0,2,40.7448,-74.0052,4600,6,5,44,2016,6,9,2ad9044649cd6a842a822b1870509ad3
40418,1.0,1,40.7722,-73.9585,2600,6,1,72,2016,6,21,e0f4c69279ce5ae6421b39d46303554b
4042,1.0,1,40.7521,-74.0011,4415,0,8,1,2016,6,29,b7de4cb395920136663132057fa89d84
40421,1.0,3,40.7999,-73.9637,4000,0,4,51,2016,6,28,7f1e2dfb9567afdf395dd2e3701012dc
40423,1.0,2,40.7436,-73.9727,3280,12,10,72,2016,6,13,8262449f40e9117f7a9ea49b4a333993
40424,1.0,3,40.7489,-73.9765,4700,6,6,150,2016,6,28,30a7951cfc21240e8c46b2d079d292e5
40425,2.0,3,40.7465,-73.9803,4450,8,6,85,2016,6,27,dbbb6b990661b1e507a387f019bcb1a0
40427,1.0,2,40.7772,-73.9488,3175,4,1,81,2016,6,8,7f71aa8f32f72b9437f9e2dd912a493a
40429,1.0,0,40.7489,-73.9765,2450,6,8,129,2016,6,7,0809e409300e8e24184fcd6161434204
40437,1.0,1,40.771,-73.9876,2800,4,11,114,2016,6,24,02e17b21a1814fb10336b2ee8ceb3e79
40441,2.0,3,40.7988,-73.9603,4659,8,1,202,2016,6,15,0f72ab56f231a97812dc904d7caf798c
40443,1.0,1,40.7074,-74.0069,3395,4,17,80,2016,6,16,ef015bf96d2c7f2d2923e65daedd0b33
40448,1.0,1,40.7801,-73.9516,2500,4,2,119,2016,6,21,d399821d8583b8421a55370c6eb15f6f
40451,1.0,3,40.7549,-73.9948,4995,9,0,9,2016,6,22,7422eabb4c6c3448c000f7be84e5c1b8
40459,1.0,1,40.7419,-73.9949,4420,0,10,1,2016,6,11,b7de4cb395920136663132057fa89d84
4046,1.5,3,40.7864,-73.9421,2975,6,5,123,2016,6,14,41f0aeca9611be7d01783f8a6fa3f35e
40461,1.0,1,40.7477,-73.9729,3250,3,12,84,2016,6,15,dbcd76434811399599cd512ec4302943
40463,1.0,3,40.6577,-73.9609,4015,12,27,134,2016,6,10,20e0820480fe4c7a74bce987c2e85827
40468,1.0,0,40.7769,-73.9467,1900,6,6,101,2016,6,7,cb87dadbca78fad02b388dc9e8f25a5b
40470,1.0,3,40.6812,-73.9788,3400,7,3,280,2016,6,9,c639a76f31c41923cd91d23875a72264
40473,1.0,1,40.7634,-73.9627,3550,4,8,138,2016,6,4,dd36b42e307fbd7c8f2d9607a52cb791
40476,1.0,1,40.7448,-73.9909,4632,2,4,73,2016,6,15,57fd7279ce2952708cafebbb511bd0f7
40478,2.0,3,40.7859,-73.9438,3695,5,4,39,2016,6,16,77575eb00fc09f61d55ea99b6c9cb845
40479,1.0,0,40.761,-74.0002,2389,5,11,144,2016,6,29,6a6c75bdb10af785bebd2a09a53fc4c2
40482,1.0,1,40.7751,-73.9886,3595,8,8,127,2016,6,24,82c4fff4064b74ef4333a17a20f0d899
40485,1.0,2,40.7365,-74.0049,4695,4,5,71,2016,6,18,42f1e272fb55838c322f5bff1ef0f8a8
40489,1.0,0,40.7777,-73.9532,2200,1,1,28,2016,6,8,8bc1f9d891f33bc4a05cac58b38ff354
40497,1.0,2,40.7649,-73.9937,2200,5,2,93,2016,6,13,be8b38e3002bc1f262025751cd4b081b
40501,1.0,0,40.7399,-73.9864,2800,4,6,97,2016,6,6,20c56899ba45dee967a4d1143e5bbfb4
40505,1.0,2,40.7053,-74.0103,3400,9,9,135,2016,6,11,9e1476a1c73a31851d2b0e9f6c98242d
40508,1.0,0,40.7462,-73.9757,2625,3,7,86,2016,6,1,75f38d077366d7964c2f3bb80c3e7b1d
40512,1.0,2,40.7195,-73.9587,2995,7,0,58,2016,6,8,e6472c7237327dd3903b3d6f6a94515a
40514,1.0,3,40.7763,-73.9574,3695,10,5,93,2016,6,8,52f2411b963a2fa9aa70b1451258781a
40518,1.0,1,40.7426,-73.9777,2599,7,0,48,2016,6,21,9d4e9396e7e256947ac6242aee963d88
40519,2.0,4,40.7513,-73.9715,6000,6,5,59,2016,6,11,e6472c7237327dd3903b3d6f6a94515a
40520,3.0,4,40.753,-73.9695,5950,6,10,106,2016,6,26,eb5a6c4c2eb6f3e2a085c477afd5a815
40521,1.0,1,40.7074,-74.0081,4195,0,0,9,2016,6,24,7533621a882f71e25173b27e3139d83d
40525,1.0,1,40.726,-73.9942,7500,8,2,112,2016,6,16,2451d781a4d2e23ee30cfd0caae3246f
40526,1.0,1,40.7784,-73.9467,2350,8,6,91,2016,6,29,857d5ef4c8e0d6acf1ee55b85a623b90
40527,1.0,1,40.7487,-73.9425,3675,1,6,4,2016,6,3,782b04129d661ae064fe013aeb297ace
40529,1.0,2,40.7678,-73.9915,6939,6,5,9,2016,6,24,7533621a882f71e25173b27e3139d83d
40531,1.0,2,40.721,-73.9795,3100,5,3,160,2016,6,16,d4e72926d837c6ca5849c62cead367b4
40534,1.0,1,40.7596,-73.9891,2600,4,4,92,2016,6,9,1ce456323441ffd6a3b29a98cd5fc7fe
40537,1.0,1,40.7482,-73.9808,4200,5,4,90,2016,6,17,4f40a0ac6237e728ac9fa996792b0fdc
40539,1.0,0,40.7318,-73.9876,2895,9,9,92,2016,6,14,7c5e4fc025b70c6540d6b0e06716b9dd
40541,1.0,2,40.7733,-73.9286,2484,4,4,76,2016,6,29,97737aae985e3fe83edebbdb53bd7bc5
40543,1.0,3,40.721,-73.9807,4250,5,0,48,2016,6,20,c70dac1e7841801c3f8257de18f21561
40545,1.0,1,40.7567,-73.9657,2995,0,4,9,2016,6,12,8f5a9c893f6d602f4953fcc0b8e6e9b4
40547,1.0,1,40.7476,-74.0008,3119,3,2,95,2016,6,1,de09725e4303496d757ed0b77c0baee2
40549,1.0,1,40.579,-73.96,1550,4,5,194,2016,6,27,fbbc4974feae8a0ae4a9f42c81980ee3
4055,1.0,2,40.7469,-73.9735,3685,6,8,136,2016,6,3,a21c0ea7f452539ee52293a199e40236
40552,1.0,1,40.7382,-73.9965,5000,6,10,176,2016,6,29,c9c33695ee2a2f818e9f1d8f7d1c4b39
40555,1.0,2,40.7198,-73.9964,3750,0,4,19,2016,6,23,ac6101b339b43d78d54cb6f304608edf
40556,2.0,3,40.6479,-73.9745,3116,9,4,218,2016,6,21,c953493d62b7f58e7e248ea6bbf34f29
40557,1.0,1,40.5758,-73.9547,1875,0,3,9,2016,6,7,8f5a9c893f6d602f4953fcc0b8e6e9b4
40559,1.0,2,40.7492,-73.9769,2900,4,0,24,2016,6,9,0bafd514443193d057e8a60e45cb7ea6
40563,1.0,1,40.7709,-73.9917,2995,3,10,104,2016,6,15,02e17b21a1814fb10336b2ee8ceb3e79
40564,2.0,4,40.7306,-73.9837,7200,7,6,97,2016,6,8,2d94da7b0535231e6675cbf52a7e7453
40565,1.0,2,40.7104,-73.9486,3400,0,3,2,2016,6,21,8b53ccf4338806ab1be3dd0267711649
40568,1.0,2,40.7224,-73.9925,2700,6,0,67,2016,6,17,82417dd48253355e43dec3a7e1c2ecb5
40569,1.0,3,40.8825,-73.8971,1795,6,0,32,2016,6,12,12c0a30e296faa0dfd422fe918d7d4f4
40573,1.0,3,40.8033,-73.9574,3850,5,6,102,2016,6,27,05576da68c73dab5d4b176f90f259850
40576,2.0,2,40.7615,-73.9662,8995,5,5,83,2016,6,14,e7f859b81a2a75ac93042a721d70a0aa
40581,1.0,1,40.7716,-73.9506,4075,12,5,63,2016,6,8,5ef923253db2b1e3d279e7b2d4d6f394
40583,1.0,2,40.7435,-73.9815,3200,4,5,103,2016,6,7,cb87dadbca78fad02b388dc9e8f25a5b
40585,1.0,0,40.7778,-73.978,2800,9,1,69,2016,6,7,039f71509440109bf7beefdbb2f02c61
40586,1.0,2,40.7447,-73.9741,3200,4,7,30,2016,6,25,bd0463ff134d5c2124386fd86f520ac0
40589,1.0,2,40.7446,-73.974,3795,0,2,9,2016,6,12,8f5a9c893f6d602f4953fcc0b8e6e9b4
4059,2.0,4,40.7436,-73.9727,6100,4,17,69,2016,6,1,1fb46c4a72bcf764ac35fc23f394760d
40591,1.0,3,40.719,-73.9601,2999,5,1,49,2016,6,22,699c325b818541f314b691b76f3238d7
40598,1.0,0,40.7365,-73.9865,3100,5,2,179,2016,6,23,0d16d096ef1256ba3fdd6df87f8e98fe
40601,1.0,3,40.8309,-73.9486,2975,10,7,97,2016,6,9,de09725e4303496d757ed0b77c0baee2
40602,1.0,1,40.7304,-73.9898,3295,4,5,114,2016,6,15,55067189657ccff3281363804e16e661
40603,2.0,3,40.7583,-73.9633,5300,3,11,98,2016,6,17,93e03c5179b8f3229fc1c63c0f75d11b
4061,3.0,4,40.7011,-73.9259,5000,7,4,138,2016,6,7,4e0c2b0aee8d6e71d3ba9eb83ee09836
40610,1.0,3,40.7955,-73.9477,3850,9,0,16,2016,6,8,b8459916140cbfc69344eab991b441bd
40612,1.0,1,40.768299999999996,-73.9536,2220,6,2,79,2016,6,1,7e22b26535b913275de0f9ff4f1d6965
40618,1.0,0,40.8365,-73.9416,1500,0,0,24,2016,6,14,9d4e9396e7e256947ac6242aee963d88
40619,1.0,0,40.7088,-74.0059,2200,3,2,33,2016,6,6,b3da4a40193e13b95ead1c3189df9068
40624,1.0,0,40.7613,-73.9998,2550,6,16,166,2016,6,1,dbbb6b990661b1e507a387f019bcb1a0
4063,1.0,0,40.7005,-73.9938,1850,12,1,1,2016,6,29,74bc431ae127fcf8f62f0b62ad51e9eb
40630,1.0,1,40.7912,-73.9523,4495,6,1,104,2016,6,23,09703fead6059562ab26a3522f738f87
40631,1.0,2,40.6979,-73.9847,2650,0,1,2,2016,6,17,ec41ecc8e17ae1a24b01f33029a72c61
40632,1.0,0,40.7081,-74.0013,2450,4,8,101,2016,6,24,e6472c7237327dd3903b3d6f6a94515a
40635,1.0,2,40.7287,-73.9838,3100,8,1,61,2016,6,12,7400017e3476b3a81588bcdd4ad507d5
40636,1.0,1,40.7859,-73.9755,2150,4,3,62,2016,6,27,c5b7bb2ba8863d2c716658b8e9eda58a
40637,1.0,0,40.6838,-73.9666,1825,4,2,9,2016,6,17,d9363a45ba9c52f38d43f473c4dd4261
40638,1.0,1,40.7613,-73.9998,3400,6,6,96,2016,6,23,0f57223e3bbd5222d9881a442aba0d03
40639,1.0,3,40.63,-73.9582,2100,9,0,115,2016,6,9,a0769ccf824869f6a83635e46e027531
4064,1.0,2,40.8221,-73.9421,2195,7,2,90,2016,6,27,9f39caedae295bf81e67463e6fd0af40
40640,1.0,0,40.7384,-74.0019,3000,8,5,162,2016,6,24,d0bb1f50091eb583b77641d698cb9ba9
40643,1.0,4,40.6951,-73.9431,3400,0,1,2,2016,6,13,1092bc14b4ec20798146fa4d68e93896
40644,1.0,3,40.735,-73.9812,3200,7,9,65,2016,6,22,8365f1154ced533439de202ebada41e2
40652,1.0,1,40.675,-73.9551,2100,2,2,24,2016,6,21,d1a2b90074805afd6543c9e08d47d46e
40654,1.0,1,40.7814,-73.9469,2200,3,1,67,2016,6,16,678c7c255c4cf0115d2200d0b6b97804
4066,1.0,2,40.8457,-73.9362,2095,3,0,38,2016,6,6,8bc1f9d891f33bc4a05cac58b38ff354
40661,1.0,1,40.7818,-73.9526,2800,5,8,93,2016,6,7,d399821d8583b8421a55370c6eb15f6f
40665,1.0,0,40.7064,-74.0157,2425,4,8,99,2016,6,29,aed7370fbf4d746ef66259185c065cb2
40673,1.0,1,40.7751,-73.9547,2275,3,1,81,2016,6,16,f20bedea0ff8d440c21d1f1bd00369ec
40674,1.0,1,40.7459,-73.9564,3300,9,15,78,2016,6,21,d1710a0b5ec069f528477674ec1e6817
40676,1.0,1,40.7407,-73.9822,3900,9,5,75,2016,6,14,b0bea7357fc07d2716c68644dc8a312c
40680,1.0,0,40.7476,-73.976,2395,5,6,89,2016,6,1,85bfafd79f2d29fc29d09c92b2ce99db
40682,1.0,1,40.762,-73.9583,3100,5,4,42,2016,6,15,123006dd4847e61c217cb6425b2f1f4c
40684,1.0,0,40.7487,-73.9901,3072,14,9,106,2016,6,3,83a5dbd2793560de8fcdeaad725defcd
40687,2.0,3,40.7448,-74.0053,6200,9,1,111,2016,6,26,01157144534c928d731696e57ae4cd09
40688,1.0,1,40.7633,-73.9932,2895,4,6,75,2016,6,9,4e5304f1a81d01dc91dd05d9209713ac
40689,2.0,2,40.6811,-73.9809,3700,20,19,103,2016,6,24,09ea5ed7da77b0641a5e765a547b513b
40699,1.0,1,40.7984,-73.9632,1795,0,0,9,2016,6,12,319c64e9d5bfc047814bbdf2cfbc437f
40700,1.0,1,40.78,-73.949,2400,5,4,73,2016,6,3,2eb205ff26404c7eaacc71b2b71198f5
40701,1.0,0,40.7054,-74.0095,2895,7,8,113,2016,6,11,67fbac2e5beb91a74c53ba9bc51c70dd
40703,1.0,0,40.7805,-73.9537,2000,4,4,79,2016,6,25,c0999793234144881eeec9cecb1c4b8f
40704,2.0,2,40.7328,-73.9904,5450,4,0,64,2016,6,3,9153d5678d7731f9ae283aba33932c1e
40708,1.0,2,40.7271,-73.8184,1999,17,5,152,2016,6,1,7ef7f0f053026c9aa81c3e6f9b2b6d15
40712,1.0,1,40.7471,-73.9416,2723,7,7,107,2016,6,20,d1710a0b5ec069f528477674ec1e6817
40713,1.0,0,40.7326,-73.9965,2650,4,6,78,2016,6,29,ea38abfa422bf1c390dd6f2a7bfb3777
40715,2.0,3,40.7473,-74.0026,11500,9,5,82,2016,6,7,af9bfbff38d178883dfcddbee76a5fc1
4072,1.0,1,40.7292,-73.986,2450,5,3,112,2016,6,23,af4c228e158d67dfd427a7abe746d1e7
40724,1.0,1,40.74,-74.0038,4100,6,3,83,2016,6,24,5ebe0790c94b75e8e6505820d5ac4609
40725,2.0,2,40.699,-73.9207,2400,15,3,63,2016,6,20,9ba3641676cc717a8b65d59dac8545fb
40727,1.0,1,40.7248,-73.9922,4860,3,4,55,2016,6,1,acddfbbc232e43b8100e3afc34f26833
40728,3.0,6,40.7993,-73.9604,8000,3,3,43,2016,6,1,fc81b75568d3655a922523cb0d77ea5b
40732,1.0,1,40.7572,-73.9678,2249,6,0,31,2016,6,10,de558462c67d4a0ad4fa2d7540ddf0f9
